timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,machine_status,ms
2018-04-12 11:10:00,2.456539,52.69096999999999,53.125,47.482635498046896,639.4676,72.7759,13.317420000000002,16.6522,15.29224,14.97396,39.59674,46.93047,36.71304,7.351847999999999,408.7185,,451.7838,493.9118,2.924747,645.4132,388.9591,852.6998,459.0633,951.2886,610.1727,647.8499,750.9773,557.5459,1149.262,795.4369,721.7593,991.6666,786.585,554.3884,263.6767,406.5732,297.6213,139.6542,53.64583,38.80208,65.36458,39.0625,40.104164123535206,45.3125,57.58102,67.70834,43.40278,44.56018,211.5162,61.05324,220.4861,219.9074,NORMAL,False
2018-04-12 11:11:00,2.455556,52.60416,53.125,47.482635498046896,633.5648,71.91056,13.35359,16.6088,15.56713,15.08247,40.56907,47.51904,37.77731,7.667489,406.5729,,451.2348,487.6618,2.816479,645.5356,386.8841,852.2562,460.7584,948.2758,607.9503,651.4654,752.6779,528.0739,1138.695,780.561,687.5,940.6249,730.1310000000001,552.2261,262.4858,407.5374,294.851,132.3432,53.125,38.28125,65.625,39.0625,40.104164123535206,45.57291,56.13426,67.12963,43.11343,43.98148,210.0694,61.9213,221.3542,219.0394,NORMAL,False
2018-04-12 11:12:00,2.453588,52.51736,53.1684,47.482635498046896,645.0231,72.67107,13.32465,16.6522,15.49479,15.08247,41.151,48.39468,39.33507,7.747492999999999,408.3911,,450.7812,481.4853,2.755514,644.1235,387.6693,849.2094,458.7216,948.8923,607.1786,651.6876,750.4188,542.0059,1160.815,772.6865,726.8519,968.2291,714.2064,536.1191,261.7431,409.1212,298.9442,126.3402,52.34375,38.28125,66.66666,39.32291,40.104164123535206,45.57291,54.97685,66.84028,43.11343,43.9814796447754,208.6227,61.9213,221.6435,219.6181,NORMAL,False
2018-04-12 11:13:00,2.459491,52.51736,53.1684,47.482635498046896,632.1759,72.68307,13.35359,16.6522,15.37905,15.08247,40.53426,49.00969,39.84489,7.869232000000001,408.5428,,449.8025,495.3033,2.908726,645.7885,388.3605,850.8716,459.2098,946.4418,604.0458,662.0226,743.6874,516.4891,1123.553,752.1927,683.7963,1023.958,699.1254,555.8975,258.7327,391.3149,297.7426,132.0115,51.822914123535206,39.0625,67.44791,39.58333,40.104164123535206,45.8333320617676,54.1088,66.84028,42.53472,43.9814796447754,208.3333,62.5,222.8009,222.5116,NORMAL,False
2018-04-12 11:14:00,2.448669,52.47396,53.1684,47.482635498046896,645.7176,72.83456,13.34635,16.6522,15.56713,15.16204,39.90022,49.77106,39.75439,8.266011,405.9566,,451.8664,487.9157,2.81493,651.2294,387.5233,857.2181,463.8241,953.8257,623.3303,668.925,751.944,554.8876,1146.868,770.1957,701.8519,1015.625,726.2613,559.4316,265.2707,391.7303,295.3292,133.3002,51.30208,40.10416,66.92708,39.5833320617676,40.10416,46.09375,53.53009,66.55093000000001,42.534721374511705,43.9814796447754,206.8866,63.36805,224.8264,226.8519,NORMAL,False
2018-04-12 11:15:00,2.456539,52.47396,53.125,47.482635498046896,636.8055,74.41583,13.317420000000002,16.70284,15.37182,15.08247,39.45538,49.66753,38.954640000000005,8.906492,408.9338,,447.86,474.5815,2.67963,642.9365,386.5135,856.3074,457.0245,944.7257,594.9297,643.2898,750.0771,530.9621,1128.641,783.77,657.8704,973.4374,760.5546,565.5054,272.5785,409.7233,295.2702,142.4043,51.3020820617676,40.625,66.66666,39.58333,40.36458,45.83333,52.37268,65.39352,42.534721374511705,43.9814796447754,204.2824,64.81481,225.9838,230.0347,NORMAL,False
2018-04-12 11:16:00,2.448669,52.47396,53.125,47.482635498046896,638.3102,73.14095999999999,13.34635,16.70284,15.49479,15.08247,39.06056,49.57043,37.766020000000005,8.964597,407.974,,450.3042,478.6247,2.701,648.924,387.2272,856.1276,458.7926,950.8411,612.3091,642.9241,751.8113,543.7935,1130.356,783.3607,660.1852,901.0416,763.4976,553.9534,278.8198,420.094,307.8492,132.1917,51.3020820617676,40.88541,66.40625,39.32291,40.3645820617676,45.83333,51.21528,63.94676,42.534721374511705,43.98148,199.9421,65.39352,227.1412,231.1921,NORMAL,False
2018-04-12 11:17:00,2.459491,52.56076,53.125,47.482635498046896,643.5214,72.8427,13.41146,16.6522,15.45139,15.08247,38.34268,49.87923,36.85542,9.142165,408.3665,,450.5498,477.3712,2.723072,648.0729,387.8016,856.7062,461.6357,953.1995,610.6798,646.0544,753.2872,537.6307,1143.57,773.2289999999999,674.074,911.4583,739.7907,545.5579,278.9381,429.0627,310.8322,124.7959,51.3020820617676,41.40625,67.70833,39.32291,40.36458,45.57291,50.34722,62.21065,42.534721374511705,44.56018,198.4954,66.26156999999999,228.8773,230.6134,NORMAL,False
2018-04-12 11:18:00,2.449653,52.47396,53.1684,47.482635498046896,638.1945,71.74033,13.46933,16.70284,15.45139,15.05353,38.56396,49.99969,36.13536,9.546205,409.5262,,452.9628,481.2112,2.74893,648.2816,387.7391,854.1744,461.0277,954.5541,608.7753,651.6057,755.5637,530.168,1160.1989999999998,770.028,671.7593,919.7916,689.6245,527.4376,281.4101,426.4732,308.9936,128.1873,51.3020820617676,41.66666,67.96875,39.58333,40.625,45.83333,49.76852,60.76389,42.53472,44.56018,197.9167,66.84028,231.1921,231.7708,NORMAL,False
2018-04-12 11:19:00,2.455556,52.47396,53.1684,47.48264,633.7963,73.10705,13.317420000000002,16.6088,15.22714,15.08247,39.0275,50.22948,34.78368,8.642425999999999,409.4571,,452.272,474.2721,2.661902,646.6531,387.3556,855.4081,460.7712,953.0753,605.3169,653.3891,750.4636,539.7095,1154.19,776.4877,670.8333,883.8541,713.9318,536.1978,280.2538,431.906,302.9225,134.7969,51.30208,41.66666,67.70833,39.5833320617676,40.88541,46.61458,49.47917,59.606480000000005,43.11343,44.849540000000005,198.206,67.12963,233.5069,234.0856,NORMAL,False
2018-04-12 11:20:00,2.456539,52.38715,53.2118,47.52604,639.5833,72.5071,13.25231,16.70284,15.33565,15.11863,39.141490000000005,49.49711,33.80961,9.079324,407.2538,,449.8341,488.3107,2.84341,646.9097,389.3305,854.5361,461.2206,951.9068,610.6619999999999,646.9758,754.9755,555.5308,1151.196,778.2691,688.4259,900.5208,719.0408,528.4985,273.2261,439.5773,308.1454,140.244,51.04166,41.66666,66.66666,39.5833320617676,40.885414123535206,46.875,49.189820000000005,58.15971999999999,43.1134262084961,44.56018,196.7593,67.12963,234.6644,236.1111,NORMAL,False
2018-04-12 11:21:00,2.453588,52.38715,53.125,47.526039123535206,636.5741,72.94666,13.38976,16.6522,15.29224,15.08247,38.63835,48.66127,34.207609999999995,8.142811,407.725,,450.6249,487.6074,2.825422,646.1404,387.5701,855.8116,461.8504,951.6935,609.4088,648.0045,751.1933,530.4007,1144.695,774.5436,671.2963,945.3124,682.0955,537.3109,266.0115,418.2195,313.1385,131.4128,51.04166,41.40625,65.625,39.5833320617676,40.885414123535206,46.61458,48.90046,57.58102,43.11343,43.98148,194.1551,66.84028,235.5324,238.4259,NORMAL,False
2018-04-12 11:22:00,2.459491,52.47396,53.1684,47.526039123535206,637.5,73.32735,13.41146,16.6522,15.53096,15.05353,38.58701,48.65069,34.62812,7.978822999999999,407.9232,,451.0251,482.3365,2.768684,643.8113,388.3226,855.4271,461.7886,950.9298,608.8756,651.7406,747.3987,543.3111,1133.609,790.2136,688.4259,934.3749,711.0869,534.0983,268.1982,415.067,308.2383,125.8138,51.30208,41.40625,64.0625,39.5833320617676,40.885414123535206,46.09375,48.32176,57.58102,42.53472,43.9814796447754,195.0231,67.12963,237.2685,239.294,NORMAL,False
2018-04-12 11:23:00,2.449653,52.47396,53.602430000000005,47.526039123535206,637.5,73.06159,13.35359,16.6522,15.41522,15.06076,38.22403,48.11329,34.40813,7.688133,406.6406,,444.972,459.9283,2.481898,640.4572,384.8253,842.3424,454.8801,934.4421,598.1614,646.0884,737.7692,544.705,1141.264,785.1214,694.9074,873.4374,748.4868,517.1346,270.5852,406.0539,302.5002,125.5252,51.30208,41.40625,63.02083,39.5833320617676,40.88541,46.09375,49.189820000000005,57.58102,43.11343,43.9814796447754,197.0486,67.70834,240.4514,240.7407,NORMAL,False
2018-04-12 11:24:00,2.455556,52.51736,53.1684,47.526039123535206,641.0880000000001,74.08109,13.35359,16.6522,15.69734,15.08247,37.5581,47.6708,35.02421,7.558853999999999,408.6919,,451.1349,443.1292,2.325146,648.0245,386.7229,853.4401,462.8568,956.4415,611.3607,654.1307,753.0544,558.5781,1140.388,804.0876,689.3519,974.4791,767.4886,542.2014,257.7699,410.9337,306.4591,133.3802,51.04166,40.88541,62.5,39.58333,40.625,45.83333,48.90046,57.00232,43.4027786254883,43.9814796447754,199.6528,67.99769,241.8981,241.3194,NORMAL,False
2018-04-12 11:25:00,2.449653,52.56076,53.125,47.526039123535206,634.1436,74.19439,13.447629999999998,16.76071,15.29224,15.11863,37.17211,46.69729,35.94826,7.669726,408.8214,,450.7917,448.533,2.370743,644.5198,388.5107,852.9736,459.1239,947.1125,608.2546,653.0156,753.1486,536.8684,1144.83,789.7728,678.7037,1035.938,753.2878,534.8484,254.5757,395.9847,307.9834,124.8323,50.5208320617676,40.88541,62.23958,39.32291,40.625,45.3125,48.32176,56.71296,43.69213,43.98148,198.4954,67.12963,242.7662,241.3194,NORMAL,False
2018-04-12 11:26:00,2.456539,52.51736,53.125,47.526039123535206,639.3518,75.62373000000001,13.288479999999998,16.75347,15.45139,15.08247,37.04317,46.18842,35.98402,7.894081,407.8044,,449.2104,454.4918,2.451455,645.2078,388.0,851.5605,460.9082,950.4417,609.6258,656.91,752.7229,536.6323,1164.765,779.5933,716.2037,929.6874,722.4556,536.1572,254.8538,398.2129,292.9648,120.8911,50.0,40.88541,62.23958,39.32291,40.36458,44.79166,48.90046,56.42361,43.40278,44.56018,196.4699,67.12963,242.1875,240.7407,NORMAL,False
2018-04-12 11:27:00,2.45162,52.56076,53.2118,47.52604,639.0046,75.35826,13.34635,16.6522,15.26331,15.16927,37.6997,46.27539,35.902159999999995,7.828825,409.1674,,450.4189,438.4082,2.293726,644.7534,387.6017,853.3035,458.1648,950.1291,607.1227,651.0254,752.7317,558.1724,1135.885,784.4565,696.2963,978.6458,683.8474,531.3328,258.3597,408.0441,293.2045,126.6924,49.7395820617676,40.88541,62.5,39.0625,40.36458,44.791664123535206,49.47917,56.71296,43.4027786254883,43.98148,194.4444,66.84028,241.6088,241.8981,NORMAL,False
2018-04-12 11:28:00,2.454572,52.56076,53.1684,47.48264,650.4630000000001,77.16306,13.41146,16.6522,15.45139,15.0897,37.00667,45.94892,36.0127,7.790000999999999,408.6288,,449.233,457.5451,2.491906,644.5840000000001,386.0276,846.5067,459.2666,950.2474,607.8234,650.2468,748.9934,552.4326,1170.526,781.4595,721.7593,1023.437,744.7088,536.2932,254.771,403.1339,300.3653,122.9086,49.47916,41.40625,63.02083,39.0625,40.625,44.791664123535206,50.34722,57.00232,43.4027786254883,43.98148,193.8657,66.26156999999999,238.7153,242.1875,NORMAL,False
2018-04-12 11:29:00,2.453588,52.56076,53.1684,47.482635498046896,631.6782,75.83652,13.38252,16.70284,15.53096,15.05353,36.73313,45.12719,36.68531,7.954644,408.9608,,451.5564,449.1613,2.406911,641.5245,385.4662,855.8483,458.8635,947.1949,604.8112,647.5233,747.5928,545.4374,1152.701,784.7892,690.7407,1036.979,727.7451,544.7434,253.2842,400.5133,297.5641,117.0133,49.73958,41.40625,64.32291,39.32291,40.88541,44.79166,50.34722,57.87037,43.4027786254883,43.69213,194.4444,65.39352,235.8218,241.6088,NORMAL,False
2018-04-12 11:30:00,2.45162,52.56076,53.125,47.482635498046896,634.9942,76.41535999999999,13.23061,16.70284,15.45139,15.16204,36.78348,44.59649,37.1608,8.097978999999999,407.9659,,449.5184,451.8335,2.415544,643.275,386.916,854.4417,459.3696,948.5876,615.3052,644.9188,747.5905,541.9745,1129.126,782.637,669.4445,993.2291,728.2059,549.2758,252.4243,393.6032,298.8898,117.8439,49.47916,40.88541,65.10416,39.322914123535206,40.625,45.3125,49.76852,57.87037,43.4027786254883,43.69213,192.9977,64.81481,233.5069,243.0556,NORMAL,False
2018-04-12 11:31:00,2.459491,52.56076,53.1684,47.482635498046896,631.5972,74.88490999999999,13.34635,16.56539,15.33565,15.11863,38.4316,44.2352,37.04242,8.109069,407.4282,,449.1104,447.0009,2.357132,645.0845,386.6551,857.6483,459.7426,948.42,607.8576,648.1295,751.4977,531.6284,1137.766,781.1844,685.6481,1005.729,729.6172,548.2804,246.8782,399.3641,301.5607,125.7594,49.73958,40.88541,66.14583,39.322914123535206,40.625,45.3125,49.76852,57.87037,43.4027786254883,43.40278,190.6829,64.23611,232.0602,246.5278,NORMAL,False
2018-04-12 11:32:00,2.449653,52.51736,53.2118,47.482635498046896,642.5926,75.32339,13.41146,16.6088,15.41522,15.08247,36.90286,44.3698,36.92433,8.253439,411.8153,,450.6432,453.4811,2.426905,645.0388,388.1189,852.2773,464.0125,952.9777,610.0654,652.0734,749.3209,537.4077,1179.559,768.2175,698.6111,947.9166,708.7260000000001,535.0618,248.138,391.332,298.8218,128.1584,50.52083,41.40625,66.92708,39.32291,40.88541,45.57291,49.76852,57.87037,43.4027786254883,43.4027786254883,189.8148,64.81481,232.0602,247.9745,NORMAL,False
2018-04-12 11:33:00,2.460474,52.51736,53.1684,47.48264,651.9675,75.62122,13.25231,16.6088,15.37182,15.08247,36.61679,44.24829,36.8298,8.575606,404.9386,,448.0374,454.5401,2.429118,643.6345,386.0029,851.4205,458.6397,942.8965,603.8878,662.1492,749.5713,551.7904,1147.693,775.2733,701.3889,999.9999,707.4396,545.3904,255.4044,374.2967,288.089,123.9771,50.5208320617676,41.66666,68.75,39.58333,41.40625,45.57291,50.63657,57.87037,43.40278,43.4027786254883,194.4444,65.10416,232.6389,247.1065,NORMAL,False
2018-04-12 11:34:00,2.445718,52.56076,53.2118,47.39583,637.2685,74.25446,13.41869,16.6522,15.49479,15.0897,36.32748,43.77438,36.03747,8.075538,412.8737,,453.2122,457.2743,2.475349,650.0764,387.7789,855.3817,462.2083,950.369,620.9378,668.1376,750.9557,579.0063,1123.596,806.4911,706.9445,993.2291,778.4585,561.743,257.0047,377.0523,294.1972,121.9927,50.52083,41.40625,69.27083,39.5833320617676,40.88541,45.8333320617676,50.63657,57.58102,43.69213,43.4027786254883,195.6019,65.68287,232.0602,244.7917,NORMAL,False
2018-04-12 11:35:00,2.459491,52.51736,53.1684,47.3958320617676,642.0139,75.06094,13.38976,16.75347,15.26331,15.11863,36.37919,44.00829,35.61922,8.049619999999999,409.8454,,449.4083,453.469,2.437961,641.9895,386.3964,852.2645,458.3007,949.5817,606.4258,639.1022,750.9129,544.1265,1143.984,789.9067,697.6852,1019.271,773.8944,559.7164,248.0536,393.3335,289.7196,121.4721,50.0,41.92708,70.83333,39.5833320617676,41.40625,46.09375,50.92593,57.58102,43.6921310424805,43.40278,195.8912,66.26156999999999,231.4815,243.6343,NORMAL,False
2018-04-12 11:36:00,2.448669,52.56076,53.1684,47.3958320617676,632.8704,73.32672,13.32465,16.6522,15.50926,15.11863,36.4932,44.39035,35.28672,8.349052,406.3194,,449.9313,440.2471,2.301645,646.84,386.5436,852.9496,461.8727,950.8304,609.0013,641.2953,750.959,540.5846,1143.514,774.83,720.8333,1085.938,701.1589,549.9490000000001,248.8122,398.0088,297.0891,138.9879,50.0,42.1875,71.875,39.5833320617676,40.88541,46.09375,50.34722,57.87037,43.69213,43.69213,193.8657,66.55093000000001,231.1921,242.7662,NORMAL,False
2018-04-12 11:37:00,2.456539,52.51736,53.2118,47.3958320617676,646.875,74.48849,13.23785,16.70284,15.45139,15.11863,36.20865,44.15205,34.315670000000004,8.332631,408.3422,,450.149,459.1402,2.4899400000000003,643.0614,387.1579,848.8941,458.6378,949.9586,606.2803,644.2072,743.3893,517.4131,1132.256,763.5871,699.074,960.9374,703.967,557.4109,256.3961,392.519,288.1099,134.3796,49.47916,42.1875,71.875,39.58333,40.625,46.09375,49.76852,57.87037,43.98148,43.40278,192.1296,67.70834,230.0347,242.7662,NORMAL,False
2018-04-12 11:38:00,2.456539,52.56076,53.1684,47.3958320617676,638.1945,73.55095,13.30295,16.6088,15.73351,15.12587,36.70773,44.04451,33.74533,8.480416,408.1623,,448.9822,443.4165,2.339386,642.1111,386.6517,851.7241,458.5172,948.0537,607.5754,648.1465,747.9910000000001,545.6392,1121.903,781.692,700.0,1002.083,721.8375,559.9733,258.3867,402.2385,301.1175,118.9809,49.21875,42.96875,71.35416,39.32291,40.625,46.09375,49.189820000000005,58.15971999999999,44.560184478759794,43.4027786254883,192.7083,70.02315,228.2986,242.1875,NORMAL,False
2018-04-12 11:39:00,2.45162,52.60416,53.125,47.3958320617676,640.5093,74.69666,13.317420000000002,16.6522,15.41522,15.06076,36.96971,43.66402,33.92654,8.145453,409.782,,449.6717,454.9806,2.4596880000000003,645.0880000000001,387.5816,853.3868,459.2299,950.3773,605.5556,650.0244,754.8376,511.165,1154.558,765.7724,696.2963,991.6666,702.3578,540.111,271.7779,415.7532,304.6898,110.473,48.4375,43.22916,71.61458,39.32291,40.625,46.09375,48.90046,58.15971999999999,45.13889,43.4027786254883,190.6829,71.46991,227.7199,241.6088,NORMAL,False
2018-04-12 11:40:00,2.459491,52.56076,53.125,47.3958320617676,638.6574,74.43198000000001,13.41146,16.70284,15.69734,15.11863,37.23773,43.7208,34.44566,8.174269,406.5442,,449.5077,445.3099,2.366902,644.9023,387.731,853.3389,461.2634,947.988,608.5078,651.9568,752.5884,512.1321,1140.094,776.3266,700.9259,998.4374,742.3472,546.7764,272.8338,415.6522,300.2899,142.268,48.4375,43.22916,72.13541,39.0625,40.88541,45.83333,48.32176,58.44906999999999,45.42824,43.4027786254883,189.8148,72.04861,228.8773,239.8727,NORMAL,False
2018-04-12 11:41:00,2.445718,52.60416,53.2118,47.3958320617676,647.6852,74.05662,13.288479999999998,16.6522,15.33565,15.11863,37.16163,43.91021,33.82415,8.308631,408.019,,451.7113,452.4055,2.435147,646.2758,387.5453,854.6485,462.8948,951.5397,613.0515,663.1296,754.9894,542.3116,1114.721,782.7324,690.7407,974.9999,721.1859,548.1517,255.6624,394.7857,292.23,118.187,48.4375,43.48958,72.65625,38.80208,40.88541,46.61458,48.32176,59.02778000000001,45.42824,43.4027786254883,190.9722,72.04861,230.0347,237.8472,NORMAL,False
2018-04-12 11:42:00,2.459491,52.60416,53.1684,47.39583,638.8889,74.3316,13.34635,16.70284,15.41522,15.05353,37.28076,43.69599,33.52451,8.214475,408.8718,,447.872,447.3685,2.382731,644.7876,386.3065,853.1442,458.0682,946.9706,604.2961,643.15,751.3032,540.597,1141.378,774.2151,682.4074,972.3958,707.5266,562.1674,250.1534,390.9572,301.2172,122.1224,48.69791,44.01041,71.61458,38.8020820617676,40.625,46.09375,49.189820000000005,59.317130000000006,45.138889312744105,43.4027786254883,190.1042,72.91666,230.6134,236.9792,NORMAL,False
2018-04-12 11:43:00,2.445718,52.77777,53.1684,47.35243,640.0463,73.23926999999999,13.38252,16.6088,15.5816,15.08247,37.26671,44.11995,33.114340000000006,8.010767999999999,408.3389,,448.6647,442.9278,2.315994,645.2902,386.578,853.0021,459.0863,951.8038,608.2366,644.2545,750.8213,533.5309,1173.937,770.5602,693.9814,995.8333,712.2725,540.8441,252.6267,389.9607,294.9634,121.045,48.697914123535206,44.01041,71.35416,38.80208,40.88541,46.09375,49.76852,59.606480000000005,44.849540000000005,43.4027786254883,188.3681,72.91666,230.6134,236.4005,NORMAL,False
2018-04-12 11:44:00,2.456539,52.77777,53.1684,47.3524284362793,628.2407,74.85667,13.41146,16.6522,15.617770000000002,15.11863,37.814040000000006,44.21302,32.47594,8.024194,408.864,,448.6623,440.9224,2.318337,643.0178,386.1114,851.8255,459.1387,949.8161,613.2119,645.1268,747.6513,555.4687,1146.343,765.2054,716.2037,984.3749,714.9592,556.2329,267.8169,401.3776,303.666,114.0302,48.697914123535206,44.27083,71.35416,38.28125,40.88541,46.09375,50.63657,59.317130000000006,44.849536895752,43.40278,184.8958,73.49537,230.3241,234.9537,NORMAL,False
2018-04-12 11:45:00,2.449653,52.77777,53.1684,47.3524284362793,637.9630000000001,73.45241999999999,13.25231,16.6522,15.29224,15.16204,38.57766,44.394740000000006,31.947840000000003,7.924339,406.7328,,450.7223,455.4852,2.462598,643.9356,386.5783,855.1918,461.0584,950.0369,606.9648,649.4858,748.5623,510.7785,1122.446,755.3999,684.7222,1002.604,678.3854,552.0909,271.8524,418.3783,297.3764,118.7415,48.69791,44.01041,74.21875,38.80208,41.40625,46.875,51.79398,59.317130000000006,44.849536895752,43.69213,185.7639,74.36343000000001,230.0347,233.5069,NORMAL,False
